video_id,start_time,end_time,filename,phrase,word_boundaries,neg_files,num_frames,score,correct_2spk,correct_4spk,correct_6spk
D4EpD-SmcHY,121.9803,123.8603,D4EpD-SmcHY_121.980300-123.860300/00000,located right here but as time,"[['located', 0, 11], ['right', 13, 18], ['here', 19, 24], ['but', 34, 36], ['as', 37, 39], ['time', 41, 47]]","['CPvrxs7HUXg_70.608900-72.568900/00000', 'gD5ciEMMTB8_117.400000-119.360000/00000', '2zcZGcygoqg_90.920000-92.840000/00000', 'uxriD2UTmDs_123.425000-125.305000/00000', '14voWHiySSY_244.446000-246.366000/00000']",50,,,,
pReZrX5jfnw,40.9803,42.8603,pReZrX5jfnw_40.980300-42.860300/00000,were going to talk about actually fha,"[['were', 0, 2], ['going', 3, 5], ['to', 6, 7], ['talk', 7, 11], ['about', 12, 18], ['actually', 21, 30], ['fha', 35, 47]]","['4LrBiH96so4_296.761933-298.601933/00000', 'SFYAMA7NzvA_186.158000-188.038000/00001', 'G8EEcKGegPA_230.620000-232.500000/00001', 'qGUG89cXB7s_107.572167-109.412167/00000', 'vakvdtCNLHI_101.080000-103.000000/00000']",49,,,,
5ya-Bk4bxt0,104.12,108.96,5ya-Bk4bxt0_104.120000-108.960000/00000,hungry but kelly only had a pound left in his pocket and he,"[['hungry', 0, 9], ['but', 23, 26], ['kelly', 28, 36], ['only', 43, 48], ['had', 50, 55], ['a', 56, 56], ['pound', 64, 72], ['left', 75, 81], ['in', 82, 83], ['his', 84, 87], ['pocket', 88, 98], ['and', 116, 118], ['he', 119, 121]]","['AaWFxbOoTXU_286.459267-291.259267/00000', 'OogSLKH14zs_156.114822-160.874822/00001', 'ndDHRY4pTqo_127.679567-132.399567/00001', 'sW9sr2_Z5kk_270.200000-275.200000/00000', '6EUq0VJb1_c_151.243467-155.963467/00000']",122,"[0.9993562, 0.78167194, 0.69075125]",1.0,1.0,0.0
cikluDJADJ8,258.413333,260.933333,cikluDJADJ8_258.413333-260.933333/00000,and im gonna give you an example for all four,"[['and', 0, 2], ['im', 6, 10], ['gonna', 10, 16], ['give', 16, 20], ['you', 20, 24], ['an', 25, 26], ['example', 28, 40], ['for', 41, 45], ['all', 48, 52], ['four', 55, 63]]","['JH6jEcLxJEI_270.820000-273.380000/00000', '_x2BRX8ENN8_286.440000-289.040000/00000', 'PQlfPdMygVA_164.476567-167.036567/00000', '5oPRLH4eLuc_266.439467-268.999467/00001', 't7XDya5-W10_69.240267-71.800267/00000']",65,"[0.9993948, 0.9850718, 0.6458088]",1.0,1.0,1.0
IOF-hp9gqao,49.7696,51.3696,IOF-hp9gqao_49.769600-51.369600/00000,the box is very protected,"[['the', 0, 2], ['box', 3, 9], ['is', 11, 22], ['very', 23, 28], ['protected', 29, 40]]","['DLhv1X4VryA_55.400000-57.040000/00000', '9wX1R7MQ83M_290.773000-292.373000/00000', 'VcLfCrH-nqs_97.383467-98.983467/00000', '28LMoYP2CB8_69.293333-70.893333/00000', '_ULyHl0Nd1o_124.015667-125.615667/00001']",42,"[0.96881413, 0.7947258, 0.76188034]",1.0,1.0,1.0
gD5ciEMMTB8,117.4,119.36,gD5ciEMMTB8_117.400000-119.360000/00000,you and your relationship regardless if,"[['you', 0, 5], ['and', 6, 8], ['your', 13, 18], ['relationship', 19, 34], ['regardless', 35, 46], ['if', 48, 49]]","['CPvrxs7HUXg_70.608900-72.568900/00000', '2zcZGcygoqg_90.920000-92.840000/00000', 'uxriD2UTmDs_123.425000-125.305000/00000', '14voWHiySSY_244.446000-246.366000/00000', 'f2gbU9Q5Rh8_132.230900-134.110900/00000']",50,,,,
0rlSr1ts7OQ,274.267167,277.107167,0rlSr1ts7OQ_274.267167-277.107167/00000,your photos and theyre having a great great great,"[['your', 0, 4], ['photos', 5, 17], ['and', 29, 31], ['theyre', 31, 35], ['having', 35, 41], ['a', 42, 43], ['great', 44, 52], ['great', 54, 60], ['great', 62, 71]]","['zA8_hWE9Qrs_241.246000-244.086000/00000', 'Fnl7SI2KlbM_115.040000-117.920000/00001', '8ingHnmvfAY_32.270200-35.110200/00000', 'OtVgSl6hA28_227.960000-230.840000/00000', 'u3xzUzBp4BE_202.127067-204.967067/00000']",73,,,,
tOD0LwrT2Gs,294.58,296.3,tOD0LwrT2Gs_294.580000-296.300000/00000,you do have is that some,"[['you', 0, 4], ['do', 5, 9], ['have', 12, 21], ['is', 25, 27], ['that', 27, 33], ['some', 35, 43]]","['gcevPhfNEtM_203.088000-204.768000/00000', 'A1zP7qrcOFk_35.850300-37.530300/00000', 'nWjCcjO17ag_48.240000-49.920000/00000', 'ZQPUxpHdZBc_1.307933-2.987933/00000', 'V232eL-YV38_241.606433-243.246433/00000']",44,,,,
10s9g8aG1x0,230.452933,235.572933,10s9g8aG1x0_230.452933-235.572933/00000,parts so it was very interesting because for example with regards to this toy,"[['parts', 0, 8], ['so', 20, 23], ['it', 24, 25], ['was', 26, 29], ['very', 30, 36], ['interesting', 37, 49], ['because', 51, 58], ['for', 59, 62], ['example', 63, 76], ['with', 97, 101], ['regards', 102, 109], ['to', 110, 112], ['this', 114, 118], ['toy', 120, 128]]","['WSH8Utmak58_81.596000-86.756000/00000', 'Mh3qrpIKTaM_144.877467-150.037467/00001', '-9IuLFvUMxE_120.640000-125.840000/00000', 'CYXjx0sXYlk_221.880900-227.080900/00000', '4KFTacxqkcQ_127.040000-132.160000/00000']",131,"[0.96503955, 0.91534674, 0.8588457]",1.0,0.0,0.0
CYXjx0sXYlk,221.8809,227.0809,CYXjx0sXYlk_221.880900-227.080900/00000,me on all my social networks and platforms through all the links,"[['me', 0, 3], ['on', 5, 7], ['all', 11, 14], ['my', 15, 18], ['social', 21, 36], ['networks', 41, 56], ['and', 58, 60], ['platforms', 62, 100], ['through', 104, 110], ['all', 114, 118], ['the', 119, 122], ['links', 123, 130]]","['YzTlnJGdkLc_232.945367-238.185367/00000', 'gD5ciEMMTB8_174.640000-179.920000/00000', 'QbfOqH3yx10_249.831933-255.071933/00000', '10s9g8aG1x0_230.452933-235.572933/00000', 'WSH8Utmak58_81.596000-86.756000/00000']",132,"[0.9989963, 0.890714, 0.8528698]",1.0,1.0,1.0
nD-Ekv8SRMY,275.455,278.455,nD-Ekv8SRMY_275.455000-278.455000/00000,lot of chatter on store in store,"[['lot', 0, 6], ['of', 7, 17], ['chatter', 23, 32], ['on', 35, 39], ['store', 51, 59], ['in', 60, 62], ['store', 63, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
jiJgGsIJds0,245.117367,248.077367,jiJgGsIJds0_245.117367-248.077367/00000,mla offers multiple protections for covered borrowers,"[['mla', 0, 10], ['offers', 13, 19], ['multiple', 22, 33], ['protections', 34, 48], ['for', 50, 53], ['covered', 54, 62], ['borrowers', 63, 74]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
FLhuFKCiX0A,266.228333,269.788333,FLhuFKCiX0A_266.228333-269.788333/00000,my company expects that i work from the moment i walk,"[['my', 0, 3], ['company', 6, 15], ['expects', 16, 26], ['that', 27, 30], ['i', 31, 33], ['work', 34, 40], ['from', 41, 44], ['the', 45, 48], ['moment', 50, 59], ['i', 82, 84], ['walk', 85, 89]]","['atxtQBahe_c_265.619000-268.939000/00000', '-FnK36ZXdNw_120.320000-123.720000/00000', '615i4j7_yG8_190.194633-193.554633/00000', '5oPRLH4eLuc_77.870767-81.190767/00001', '-7DubWJt6fg_133.598167-136.878167/00000']",86,"[0.7071241, 0.67078686, 0.6469993]",1.0,1.0,1.0
MDaRpgsPRQI,135.127567,136.807567,MDaRpgsPRQI_135.127567-136.807567/00000,two is a three note burst,"[['two', 0, 7], ['is', 9, 11], ['a', 12, 13], ['three', 16, 24], ['note', 26, 31], ['burst', 33, 42]]","['WSH8Utmak58_56.823000-58.503000/00000', '6b8aekOT3Po_197.302167-199.022167/00000', 'D9SH2gYhxTs_158.004033-159.724033/00000', 'URuRrgR0Auo_241.926433-243.646433/00000', 'RUkln2Qd_zo_153.542000-155.262000/00000']",45,"[0.9916882, 0.9779815, 0.9775302]",1.0,1.0,1.0
oNV0SJoxrQY,220.253278,226.733278,oNV0SJoxrQY_220.253278-226.733278/00000,it but its basically this concept that we have a big opening at the,"[['it', 0, 1], ['but', 3, 7], ['its', 8, 12], ['basically', 14, 27], ['this', 28, 32], ['concept', 33, 47], ['that', 81, 85], ['we', 87, 92], ['have', 93, 102], ['a', 116, 127], ['big', 137, 143], ['opening', 149, 157], ['at', 158, 159], ['the', 160, 162]]","['_cAnxB-VnLM_18.520000-25.040000/00000', 'udhNUs5BBHw_224.016367-230.456367/00000', 'b_h1gqigmkM_245.840000-252.440000/00000', 'DVg5fb_e_aQ_173.353100-179.913100/00000', 'dqt6uzGyGj8_291.781267-298.061267/00000']",164,"[0.9989742, 0.99838316, 0.6923627]",1.0,1.0,1.0
g2RlRRXZprY,122.893467,125.693467,g2RlRRXZprY_122.893467-125.693467/00000,two things coming together made it really hard for token ring,"[['two', 0, 2], ['things', 3, 7], ['coming', 8, 13], ['together', 14, 21], ['made', 23, 27], ['it', 28, 30], ['really', 37, 48], ['hard', 49, 54], ['for', 55, 58], ['token', 59, 66], ['ring', 67, 70]]","['7ygifPlY2dM_141.900400-144.700400/00000', 'kKLNfnKgjNI_74.263967-77.063967/00000', '4Q207Z-HkUo_60.600000-63.440000/00000', '6EUq0VJb1_c_151.163467-153.963467/00000', 'xeAdUEIb_ys_70.480000-73.280000/00000']",72,"[0.64420444, 0.39512634, 0.30425376]",1.0,0.0,0.0
woHNgHkbWzA,169.906,172.906,woHNgHkbWzA_169.906000-172.906000/00000,of this steel strapping so this is,"[['of', 0, 2], ['this', 3, 8], ['steel', 18, 28], ['strapping', 29, 43], ['so', 63, 66], ['this', 67, 71], ['is', 73, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
OlAO9Ho-N58,36.709367,40.789367,OlAO9Ho-N58_36.709367-40.789367/00000,mat is a lot more clothlike than last years so its very important to,"[['mat', 0, 6], ['is', 7, 9], ['a', 11, 11], ['lot', 12, 17], ['more', 18, 21], ['clothlike', 23, 37], ['than', 38, 41], ['last', 42, 49], ['years', 50, 58], ['so', 67, 70], ['its', 71, 74], ['very', 74, 80], ['important', 80, 91], ['to', 99, 102]]","['eyBM3CsbUMI_111.614000-115.694000/00000', 'H05ah82huZY_211.900000-216.020000/00001', '2h6D7nI2ur0_257.603933-261.643933/00000', 'kJMfvVShns0_227.268500-231.388500/00000', '1LPZkXvxQAE_83.975867-88.015867/00000']",104,"[0.83615875, 0.743351, 0.7343551]",0.0,0.0,0.0
hQrbzmAm5lY,32.28,34.24,hQrbzmAm5lY_32.280000-34.240000/00000,is the deciding day because the party,"[['is', 0, 3], ['the', 3, 6], ['deciding', 6, 19], ['day', 20, 26], ['because', 26, 38], ['the', 38, 40], ['party', 42, 49]]","['IG7xDUyOqmU_106.208000-108.208000/00000', '9abjsU7ibvE_283.341100-285.301100/00000', 'acu6sf807QQ_141.774167-143.694167/00000', 'bwmWHV79vTQ_55.260267-57.220267/00000', 'ulLwMrZ-_Jo_159.542300-161.462300/00000']",51,"[0.9038905, 0.51214933, 0.5053269]",0.0,0.0,0.0
BbtJZFprVjI,200.2585,203.2185,BbtJZFprVjI_200.258500-203.218500/00000,me theres a couple of different,"[['me', 0, 6], ['theres', 49, 55], ['a', 56, 57], ['couple', 58, 64], ['of', 64, 65], ['different', 66, 74]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
lRG5o4FKeI0,198.489267,202.289267,lRG5o4FKeI0_198.489267-202.289267/00000,is a bauer this is one of those you know teleconverters so that way you want,"[['is', 0, 1], ['a', 3, 4], ['bauer', 7, 20], ['this', 20, 26], ['is', 28, 29], ['one', 31, 33], ['of', 34, 35], ['those', 36, 42], ['you', 45, 47], ['know', 48, 52], ['teleconverters', 52, 78], ['so', 78, 81], ['that', 81, 84], ['way', 85, 88], ['you', 89, 90], ['want', 92, 95]]","['KJqsyoVYdLw_175.673000-179.673000/00000', 'EuHPOR3NTbM_34.231800-38.031800/00000', '5GXOJPKidrA_246.438367-250.198367/00000', 'tQGXUc9g4Bo_164.595167-168.355167/00001', 'hX0g4PctYv0_211.000000-214.840000/00000']",97,"[0.6424167, 0.4428822, 0.6220262]",1.0,1.0,0.0
F4BDg9lQd6c,264.351667,268.231667,F4BDg9lQd6c_264.351667-268.231667/00000,said we formed the candidates list from the beginning we have two,"[['said', 0, 6], ['we', 9, 12], ['formed', 13, 16], ['the', 17, 19], ['candidates', 20, 31], ['list', 32, 38], ['from', 67, 71], ['the', 71, 74], ['beginning', 75, 83], ['we', 84, 87], ['have', 88, 92], ['two', 93, 97]]","['w5B095jXuII_157.660000-161.380000/00000', 'pvP7TE0jJ5A_146.307000-149.987000/00000', 'vq270S4pLQc_168.633133-172.313133/00000', '0gEmPn6V-XI_48.421000-52.141000/00000', 's22h8PpBXbs_62.008133-65.648133/00000']",94,"[0.7797309, 0.6488929, 0.3900211]",1.0,1.0,1.0
0ZbRmHnybw0,70.08,72.96,0ZbRmHnybw0_70.080000-72.960000/00000,retreat now ive used all,"[['retreat', 0, 12], ['now', 35, 42], ['ive', 57, 60], ['used', 63, 67], ['all', 69, 72]]","['zA8_hWE9Qrs_241.246000-244.086000/00000', 'Fnl7SI2KlbM_115.040000-117.920000/00001', '8ingHnmvfAY_32.270200-35.110200/00000', 'OtVgSl6hA28_227.960000-230.840000/00000', 'u3xzUzBp4BE_202.127067-204.967067/00000']",73,,,,
_ULyHl0Nd1o,124.015667,125.615667,_ULyHl0Nd1o_124.015667-125.615667/00001,a whole level in terms of the,"[['a', 0, 0], ['whole', 2, 8], ['level', 18, 26], ['in', 27, 29], ['terms', 30, 35], ['of', 36, 37], ['the', 38, 40]]","['DLhv1X4VryA_55.400000-57.040000/00000', '9wX1R7MQ83M_290.773000-292.373000/00000', 'VcLfCrH-nqs_97.383467-98.983467/00000', 'IOF-hp9gqao_49.769600-51.369600/00000', '28LMoYP2CB8_69.293333-70.893333/00000']",42,,,,
RTIktB0GqIs,245.486633,248.406633,RTIktB0GqIs_245.486633-248.406633/00000,that builds fabulous companies now theres one,"[['that', 0, 4], ['builds', 5, 13], ['fabulous', 17, 28], ['companies', 29, 39], ['now', 61, 63], ['theres', 64, 68], ['one', 70, 73]]","['LEqLP9p0vos_235.960000-238.920000/00000', 'BQTPH80Ky44_201.426667-204.306667/00000', 'iSfXhCApDBw_285.584500-288.464500/00000', 'dqt6uzGyGj8_293.821267-296.701267/00000', 'SxHtSYORIEw_273.884867-276.804867/00000']",75,,,,
hjVRnqn93e4,191.48,193.36,hjVRnqn93e4_191.480000-193.360000/00000,aging and in alzheimers disease,"[['aging', 0, 7], ['and', 18, 22], ['in', 24, 25], ['alzheimers', 27, 38], ['disease', 39, 47]]","['Ydz4Az9aeiY_275.043267-276.883267/00000', 'ygQOmVVfAeY_39.819500-41.659500/00000', 'yY25iPNFvIU_79.683333-81.523333/00000', 'Ydz4Az9aeiY_70.143167-71.983167/00000', 'DKRkxGpono0_131.406667-133.246667/00000']",48,,,,
UtRk4qD8a-0,150.136,153.136,UtRk4qD8a-0_150.136000-153.136000/00000,buddhism i believe exists to open a,"[['buddhism', 0, 11], ['i', 12, 14], ['believe', 15, 23], ['exists', 56, 64], ['to', 64, 65], ['open', 68, 73], ['a', 74, 75]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
1kgrbYCHspE,293.786267,295.506267,1kgrbYCHspE_293.786267-295.506267/00001,is a lot of people think that sex and the dreams,"[['is', 0, 3], ['a', 7, 8], ['lot', 9, 12], ['of', 12, 13], ['people', 14, 19], ['think', 20, 23], ['that', 24, 26], ['sex', 28, 31], ['and', 32, 34], ['the', 35, 36], ['dreams', 37, 43]]","['YhK7opcG6ao_97.123533-98.843533/00000', 'FQ0UwvWltrY_55.280000-57.080000/00000', 'mj3Tt0uratA_170.749300-172.509300/00000', 'CF2HyCYJrFU_170.122567-171.882567/00000', 'CF2HyCYJrFU_170.122567-171.882567/00000']",46,"[0.9875535, 0.93232787, 0.8842231]",1.0,1.0,1.0
GXIB4syd2mw,236.808467,239.768467,GXIB4syd2mw_236.808467-239.768467/00000,tell you in this video comes primarily from two,"[['tell', 0, 8], ['you', 9, 13], ['in', 16, 18], ['this', 19, 23], ['video', 24, 34], ['comes', 37, 44], ['primarily', 47, 61], ['from', 63, 67], ['two', 69, 74]]","['uzgdaJCf0Mk_231.366933-234.326933/00000', 'Dt-8Io0i_F4_232.509000-235.509000/00001', 'nT40EZ5ZUD0_93.223267-96.183267/00000', 'zuC2WzMLzzs_202.800000-205.760000/00000', '6b8aekOT3Po_270.523067-273.443067/00000']",76,,,,
PcIDKUiUsPk,159.764233,161.724233,PcIDKUiUsPk_159.764233-161.724233/00000,cells scattered throughout that are like queen,"[['cells', 0, 9], ['scattered', 12, 21], ['throughout', 21, 30], ['that', 31, 34], ['are', 34, 36], ['like', 36, 40], ['queen', 42, 49]]","['IG7xDUyOqmU_106.208000-108.208000/00000', '9abjsU7ibvE_283.341100-285.301100/00000', 'acu6sf807QQ_141.774167-143.694167/00000', 'bwmWHV79vTQ_55.260267-57.220267/00000', 'ulLwMrZ-_Jo_159.542300-161.462300/00000']",51,"[0.9999305, 0.9907391, 0.6874654]",1.0,1.0,1.0
ulLwMrZ-_Jo,159.5423,161.4623,ulLwMrZ-_Jo_159.542300-161.462300/00000,here today its going to be an outstanding day as,"[['here', 0, 3], ['today', 4, 11], ['its', 12, 14], ['going', 15, 17], ['to', 18, 19], ['be', 20, 21], ['an', 21, 23], ['outstanding', 24, 39], ['day', 41, 47], ['as', 48, 48]]","['IG7xDUyOqmU_106.208000-108.208000/00000', '9abjsU7ibvE_283.341100-285.301100/00000', 'acu6sf807QQ_141.774167-143.694167/00000', 'bwmWHV79vTQ_55.260267-57.220267/00000', 'jIwyH7h_aks_235.154600-237.114600/00000']",51,,,,
UPA_K0ehpPk,5.91,9.43,UPA_K0ehpPk_5.910000-9.430000/00000,one of my favorite stupid human tricks so im going to,"[['one', 0, 2], ['of', 3, 4], ['my', 5, 7], ['favorite', 8, 16], ['stupid', 16, 23], ['human', 24, 29], ['tricks', 30, 37], ['so', 49, 61], ['im', 61, 63], ['going', 63, 84], ['to', 85, 88]]","['YsgC5214VVQ_211.369800-214.849800/00000', 'eWt2ibTKdFI_44.377000-47.897000/00000', 'FyOCDAY6av4_45.811867-49.251867/00001', 'TvteDoRSRr8_61.049956-64.569956/00000', 'OlAO9Ho-N58_106.623800-110.223800/00000']",90,"[0.99825567, 0.98828286, 0.95675963]",1.0,1.0,1.0
7t44mPykXek,198.266667,201.266667,7t44mPykXek_198.266667-201.266667/00000,already champions of labels youre probably with me on this,"[['already', 0, 10], ['champions', 18, 30], ['of', 31, 33], ['labels', 35, 43], ['youre', 43, 47], ['probably', 48, 59], ['with', 60, 64], ['me', 65, 68], ['on', 69, 71], ['this', 72, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
w5rwIafjQaQ,200.239,203.119,w5rwIafjQaQ_200.239000-203.119000/00000,plans so we really see that,"[['plans', 0, 31], ['so', 31, 32], ['we', 43, 46], ['really', 47, 54], ['see', 57, 63], ['that', 66, 72]]","['7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000', 'D2kInGDaB-o_138.553333-141.433333/00000']",74,,,,
D2kInGDaB-o,138.553333,141.433333,D2kInGDaB-o_138.553333-141.433333/00000,its very very interesting and the reason i,"[['its', 0, 4], ['very', 7, 13], ['very', 15, 19], ['interesting', 21, 35], ['and', 42, 46], ['the', 58, 61], ['reason', 62, 69], ['i', 70, 72]]","['w5rwIafjQaQ_200.239000-203.119000/00000', '7UXULqNQ670_234.880000-237.800000/00000', '_fWrhM5PCyw_97.720000-100.640000/00000', 'RkpOW6rgQRY_210.649800-213.529800/00000', 'SIUXzHU2fHE_180.120000-183.040000/00000']",74,,,,
LEqLP9p0vos,235.96,238.92,LEqLP9p0vos_235.960000-238.920000/00000,theres less mucin and greater permeability and now,"[['theres', 0, 5], ['less', 7, 12], ['mucin', 14, 23], ['and', 26, 28], ['greater', 30, 37], ['permeability', 39, 59], ['and', 68, 70], ['now', 71, 74]]","['BQTPH80Ky44_201.426667-204.306667/00000', 'RTIktB0GqIs_245.486633-248.406633/00000', 'iSfXhCApDBw_285.584500-288.464500/00000', 'dqt6uzGyGj8_293.821267-296.701267/00000', 'SxHtSYORIEw_273.884867-276.804867/00000']",75,,,,
A1zP7qrcOFk,35.8503,37.5303,A1zP7qrcOFk_35.850300-37.530300/00000,can be successful in reading,"[['can', 0, 4], ['be', 4, 8], ['successful', 9, 28], ['in', 32, 34], ['reading', 35, 42]]","['gcevPhfNEtM_203.088000-204.768000/00000', 'nWjCcjO17ag_48.240000-49.920000/00000', 'tOD0LwrT2Gs_294.580000-296.300000/00000', 'ZQPUxpHdZBc_1.307933-2.987933/00000', 'V232eL-YV38_241.606433-243.246433/00000']",44,,,,
7xiP7VRw8lU,252.488567,255.488567,7xiP7VRw8lU_252.488567-255.488567/00000,that external field its a weak attraction much weaker,"[['that', 0, 3], ['external', 5, 15], ['field', 17, 24], ['its', 35, 38], ['a', 39, 40], ['weak', 42, 47], ['attraction', 48, 61], ['much', 62, 67], ['weaker', 69, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
WPJ62m8K27M,25.0,28.16,WPJ62m8K27M_25.000000-28.160000/00001,are reaching a point of frustration or even anger as,"[['are', 0, 3], ['reaching', 3, 9], ['a', 10, 11], ['point', 12, 16], ['of', 17, 18], ['frustration', 19, 36], ['or', 39, 41], ['even', 46, 51], ['anger', 57, 63], ['as', 77, 79]]","['02PPZ3EAnak_39.033333-42.113333/00001', 'tAp6A-Fycsk_247.246433-250.326433/00000', 'DQGoNFKtYLs_30.803333-34.123333/00000', 'UKSXKQql8Gg_284.697067-287.857067/00000', 'stSeGmIcoZM_286.404000-289.484000/00000']",80,"[0.6011006, 0.8697523, 0.7293488]",0.0,0.0,0.0
CF2HyCYJrFU,170.122567,171.882567,CF2HyCYJrFU_170.122567-171.882567/00000,back the only way this can,"[['back', 0, 5], ['the', 20, 22], ['only', 26, 31], ['way', 33, 36], ['this', 37, 41], ['can', 41, 44]]","['YhK7opcG6ao_97.123533-98.843533/00000', 'FQ0UwvWltrY_55.280000-57.080000/00000', 'mj3Tt0uratA_170.749300-172.509300/00000', '1kgrbYCHspE_293.786267-295.506267/00001', 'ULfHmIWVrYE_127.540000-129.300000/00000']",46,"[0.9998041, 0.9924694, 0.9791909]",1.0,1.0,1.0
KJqsyoVYdLw,175.673,179.673,KJqsyoVYdLw_175.673000-179.673000/00000,the process so theyre all defenses i dont think that theyre nothings going,"[['the', 0, 2], ['process', 2, 15], ['so', 16, 22], ['theyre', 22, 37], ['all', 38, 40], ['defenses', 41, 54], ['i', 54, 55], ['dont', 65, 68], ['think', 68, 71], ['that', 72, 75], ['theyre', 76, 84], ['nothings', 88, 96], ['going', 96, 100]]","['EuHPOR3NTbM_34.231800-38.031800/00000', '5GXOJPKidrA_246.438367-250.198367/00000', 'tQGXUc9g4Bo_164.595167-168.355167/00001', 'hX0g4PctYv0_211.000000-214.840000/00000', 'lRG5o4FKeI0_198.489267-202.289267/00000']",97,"[0.7132584, 0.71247894, 0.90326357]",1.0,1.0,0.0
NMD3HHvEEWs,280.3948,283.3948,NMD3HHvEEWs_280.394800-283.394800/00000,it into household usable ac electricity,"[['it', 0, 1], ['into', 4, 10], ['household', 12, 27], ['usable', 33, 43], ['ac', 47, 57], ['electricity', 61, 75]]","['YhK7opcG6ao_53.558333-56.558333/00000', 'QROlnWn5ppM_257.297000-260.297000/00000', 'fpRCOvboF6Q_200.559200-203.559200/00000', 'OMEtdx-999o_125.963200-128.963200/00000', 'qYZIT-h7f5M_218.233333-221.233333/00000']",77,,,,
